f1,auc_roc,auc_pr,recall,precision,accuracy,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_absolute_odds_difference,dataset,scenario,mitigator,generator,model,seed
0.32,0.5951063038831395,0.38383239866644586,0.1908713692946058,0.989247311827957,0.8045,-0.031040167035936907,0.45312126761684846,0.029941706412294655,0.029941706412294655,adult,S2,LFR,Baseline,LogisticRegression,123
0.32,0.5951110874212082,0.38398717989208714,0.1908713692946058,0.989247311827957,0.8045,-0.031040167035936907,0.45312126761684846,0.029941706412294655,0.029941706412294655,adult,S2,LFR,Baseline,SVM,123
0.32,0.5951110874212082,0.383987179892087,0.1908713692946058,0.989247311827957,0.8045,-0.031040167035936907,0.45312126761684846,0.029941706412294655,0.029941706412294655,adult,S2,LFR,Baseline,CatBoost,123
0.3712230215827338,0.609417283059715,0.3867807685642794,0.2676348547717842,0.6056338028169014,0.7815,-0.06190746814691117,0.5123876479487408,-0.012851086380498145,0.023560971057480652,adult,S2,LFR,Baseline,LogisticRegression,999
0.3712230215827338,0.6047567502555776,0.32223848464014965,0.2676348547717842,0.6056338028169014,0.7815,-0.06190746814691117,0.5123876479487408,-0.012851086380498145,0.023560971057480652,adult,S2,LFR,Baseline,SVM,999
0.2980132450331126,0.6094473510132901,0.3867807685642794,0.18672199170124482,0.7377049180327869,0.788,-0.04365937955820893,0.4211890175401806,0.0029146793852676267,0.014927803812280762,adult,S2,LFR,Baseline,CatBoost,999
0.33447098976109213,0.5994422394611822,0.3894954748102921,0.2033195020746888,0.9423076923076923,0.805,-0.030216511746409082,0.5125312141151596,0.06312930577636458,0.06312930577636458,adult,S2,LFR,Baseline,LogisticRegression,2024
0.33447098976109213,0.5997196846691705,0.3854780295776146,0.2033195020746888,0.9423076923076923,0.805,-0.030216511746409082,0.5125312141151596,0.06312930577636458,0.06312930577636458,adult,S2,LFR,Baseline,SVM,2024
0.33447098976109213,0.599753852798233,0.3857568855986739,0.2033195020746888,0.9423076923076923,0.805,-0.030216511746409082,0.5125312141151596,0.06312930577636458,0.06312930577636458,adult,S2,LFR,Baseline,CatBoost,2024
0.2972027972027972,0.5865888726704169,0.36715982975182443,0.17634854771784234,0.9444444444444444,0.799,-0.04009811553544938,0.31164901664145234,-0.03272390037095918,0.03272390037095918,adult,S2,LFR,Baseline,LogisticRegression,7
0.2972027972027972,0.5865888726704169,0.36715982975182443,0.17634854771784234,0.9444444444444444,0.799,-0.04009811553544938,0.31164901664145234,-0.03272390037095918,0.03272390037095918,adult,S2,LFR,Baseline,SVM,7
